,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
79,0.00147248,0.00152589,0.0021515,0.00189973,0.00453952,0.00543216,0.012436,0.00695041,0.0266725,0.0202943,0.0369036,0.0222474,0.0379031,0.032181,0.0247957,0.0329134,0.0263368,0.0333407,0.0206681,0.0357897,0.00579837,0.036217,0.00428012,0.0385516,0.00596622,0.0384524,0.0110169,0.0372317,0.0344927,0.0390475,0.0495684,0.0381777,0.0420687,0.0369189,0.043175,0.0161668,0.0447314,0.0102921,0.0293123,0.00125123,0.00875098,0.000862125,0.0024872,0.000740055,0.000656132,0.000587467,0.000595096,0.000564579,0.000488285,0.000518803,0.000473024,0.000495914,0.000442507,0.000419619,0.00039673,0.000434877,0.000411989,0.000434877,0.000457766,0.000457766
80,0.00149537,0.00152589,0.00282289,0.00175477,0.00897986,0.00325777,0.0231935,0.00389101,0.0414355,0.010048,0.0522234,0.0107346,0.053879,0.017212,0.0428469,0.016472,0.0445712,0.0176774,0.0392535,0.0203706,0.015152,0.0204393,0.00907904,0.0218431,0.0142823,0.0208055,0.023285,0.0198747,0.0580676,0.0218126,0.069344,0.0209733,0.0616992,0.0189592,0.062485,0.00714877,0.0599597,0.00521854,0.0430834,0.00126649,0.0214845,0.000900272,0.00672916,0.000770573,0.000640873,0.000595096,0.000579838,0.000564579,0.000480654,0.000518803,0.000473024,0.000503544,0.000442507,0.000427248,0.000389101,0.000434877,0.000411989,0.000434877,0.000457766,0.000465395
81,0.001503,0.00151063,0.00341798,0.00169373,0.0113831,0.00250246,0.0302583,0.00277711,0.0498736,0.00527957,0.0609972,0.00532535,0.0623171,0.00814062,0.0529711,0.00829321,0.0541689,0.00891882,0.0482104,0.0101319,0.0259172,0.00995642,0.0141297,0.010666,0.0197068,0.0105134,0.0311738,0.0100861,0.0730367,0.0119019,0.0876851,0.0108948,0.0773549,0.00872046,0.0768895,0.00387575,0.0748906,0.00302888,0.0536349,0.00128938,0.0317004,0.00093079,0.0161363,0.000793461,0.000648502,0.000602726,0.000579838,0.000572208,0.000480654,0.000511173,0.000473024,0.000503544,0.000457766,0.000427248,0.000411989,0.000442507,0.000419619,0.000442507,0.000473024,0.000465395
82,0.00152589,0.00149537,0.00600436,0.00167847,0.0193483,0.00215913,0.0512774,0.00234987,0.0720601,0.00343324,0.0811925,0.00356294,0.0823369,0.0043793,0.0689855,0.00440982,0.0710225,0.00462344,0.0615618,0.00505832,0.0348513,0.00550845,0.0206529,0.00564578,0.0272523,0.00561526,0.0451891,0.00574496,0.0877919,0.00642398,0.107354,0.00601199,0.0965581,0.00516513,0.0954366,0.00292207,0.0971913,0.00253297,0.0685887,0.00131226,0.0401461,0.000946049,0.0250779,0.00080872,0.000732426,0.000602726,0.000579838,0.000564579,0.000480654,0.000511173,0.000480654,0.000503544,0.000465395,0.000427248,0.000419619,0.000442507,0.000434877,0.000442507,0.000480654,0.000465395
83,0.00151063,0.00148011,0.00414279,0.00167847,0.0129166,0.00206758,0.0429308,0.00221254,0.069016,0.00291444,0.0816579,0.00286867,0.0837636,0.00306703,0.07161,0.00303651,0.0749288,0.00303651,0.068871,0.00325014,0.0437853,0.00333406,0.0316775,0.0034485,0.0423357,0.00343324,0.0648351,0.00349428,0.112526,0.00392154,0.134332,0.00389101,0.126306,0.00363924,0.126229,0.00304414,0.128266,0.00231935,0.0920186,0.00134278,0.0504076,0.000946049,0.0354693,0.00080872,0.00114442,0.000602726,0.000541691,0.000564579,0.000480654,0.000511173,0.000473024,0.000495914,0.000457766,0.000427248,0.00040436,0.000442507,0.000419619,0.000434877,0.000473024,0.000465395
84,0.001503,0.00147248,0.00401309,0.00164796,0.0121995,0.00198366,0.0452349,0.00212099,0.0711675,0.00271608,0.0860066,0.0037079,0.0926671,0.00291444,0.0793157,0.00280763,0.0863347,0.00271608,0.0667577,0.0027466,0.0487902,0.0027466,0.0262986,0.00276186,0.0288469,0.0028,0.0471575,0.00302126,0.0994191,0.00374605,0.124321,0.00453952,0.116189,0.00459293,0.116547,0.0050278,0.124421,0.00305177,0.10019,0.00151063,0.0579379,0.000953678,0.0403674,0.00080872,0.00269319,0.000595096,0.000587467,0.00055695,0.000473024,0.000503544,0.000480654,0.000495914,0.000465395,0.000427248,0.000419619,0.000434877,0.000434877,0.000434877,0.000488285,0.000465395
85,0.00152589,0.00147248,0.00770572,0.00165559,0.02417,0.0019684,0.0727468,0.00217439,0.0989308,0.00403598,0.120476,0.00983435,0.127038,0.00581363,0.117142,0.00427249,0.126878,0.00346376,0.101685,0.00273897,0.0634694,0.00259401,0.0426333,0.00257875,0.0551531,0.00292207,0.0804601,0.00388338,0.128419,0.00617221,0.143182,0.0100937,0.139604,0.0112992,0.14042,0.0135651,0.14042,0.00719455,0.116967,0.00260927,0.0726628,0.00102235,0.0503619,0.00080109,0.00450137,0.000595096,0.00067139,0.00054932,0.000473024,0.000503544,0.000473024,0.000488285,0.000465395,0.000419619,0.000419619,0.000434877,0.000442507,0.000434877,0.000488285,0.000457766
86,0.00154877,0.00147248,0.00939184,0.00174714,0.0282518,0.00225832,0.0797963,0.00289156,0.108017,0.0100861,0.132218,0.0226899,0.13907,0.014946,0.135186,0.010315,0.139749,0.00727847,0.128724,0.00385286,0.0827184,0.00280763,0.0604098,0.00291444,0.0767293,0.00465396,0.0986257,0.00847632,0.141488,0.0137787,0.149392,0.0220338,0.147676,0.0238801,0.148393,0.0281907,0.146928,0.0180513,0.125794,0.00648502,0.087029,0.00130463,0.0657735,0.000785831,0.00649264,0.000579838,0.000831608,0.00054932,0.000473024,0.000495914,0.000473024,0.000488285,0.000465395,0.000419619,0.000419619,0.000427248,0.000434877,0.000427248,0.000480654,0.000450136
87,0.00158692,0.00148011,0.0113831,0.00196077,0.0313876,0.00306703,0.0850606,0.00441745,0.115159,0.0192796,0.138864,0.0346529,0.145234,0.0253373,0.142945,0.0201799,0.144738,0.0152588,0.137361,0.00766757,0.0950017,0.00379945,0.0752187,0.00398257,0.08989,0.00799567,0.109292,0.0168535,0.146035,0.0237352,0.151315,0.0368655,0.150773,0.0387499,0.151124,0.0441592,0.149438,0.0325854,0.129891,0.0171663,0.0962453,0.00247957,0.0754628,0.000877384,0.00872046,0.000579838,0.00125886,0.000541691,0.000473024,0.000495914,0.000473024,0.000480654,0.000457766,0.000419619,0.000419619,0.000427248,0.000427248,0.000427248,0.000480654,0.000450136
88,0.00164796,0.00148774,0.0132218,0.00227357,0.0341647,0.0049744,0.0886159,0.00786597,0.120759,0.0280534,0.143334,0.0458148,0.149301,0.0385211,0.148019,0.0319369,0.148477,0.0276719,0.142388,0.0158387,0.103348,0.00730899,0.089211,0.00601199,0.102196,0.0134431,0.12217,0.0273286,0.149171,0.0373309,0.152116,0.0511782,0.152078,0.0531695,0.152345,0.0564959,0.149934,0.0476458,0.130433,0.0308686,0.100838,0.00769809,0.0791478,0.00138093,0.00949866,0.000572208,0.00175477,0.000541691,0.000457766,0.000488285,0.000473024,0.000480654,0.000457766,0.000419619,0.000419619,0.000434877,0.000427248,0.000434877,0.000480654,0.000457766
89,0.0016861,0.00149537,0.0126191,0.00289918,0.0332568,0.0108796,0.0851903,0.0152665,0.121331,0.038872,0.144586,0.0574572,0.151093,0.0515826,0.150575,0.0465319,0.150315,0.0421145,0.146058,0.0305482,0.113091,0.0149613,0.10048,0.00959784,0.113823,0.0199586,0.133645,0.0368121,0.150987,0.0519564,0.152368,0.0628438,0.152413,0.0650487,0.15239,0.0677724,0.150163,0.0593798,0.131707,0.0417025,0.104279,0.018593,0.0822225,0.00395206,0.0115815,0.00054932,0.00263979,0.000534061,0.000457766,0.000480654,0.000465395,0.000480654,0.000465395,0.000427248,0.000419619,0.000434877,0.000442507,0.000434877,0.000488285,0.000465395
90,0.00171662,0.00151826,0.0120621,0.0042496,0.0324252,0.0199052,0.0821004,0.0264894,0.120888,0.053055,0.145005,0.0701909,0.151772,0.0641255,0.151658,0.0588076,0.150559,0.0536807,0.14782,0.0416796,0.119797,0.0240937,0.109826,0.0188524,0.124535,0.0339587,0.139871,0.0592883,0.151818,0.0719838,0.152398,0.0834737,0.152368,0.0840306,0.152421,0.0892491,0.150559,0.073853,0.133569,0.049042,0.107514,0.0257722,0.0845494,0.00745395,0.013939,0.000526432,0.00394443,0.000526432,0.000450136,0.000473024,0.000473024,0.000480654,0.000465395,0.000419619,0.000427248,0.000434877,0.000450136,0.000427248,0.000495914,0.000457766
91,0.00174714,0.00152589,0.0121842,0.00505832,0.0326846,0.0231858,0.0817876,0.0325091,0.120881,0.0606921,0.145356,0.0794377,0.152139,0.0720372,0.15204,0.0664372,0.150353,0.0613406,0.147714,0.0486071,0.122887,0.0311433,0.121766,0.0233384,0.134828,0.0401995,0.145272,0.0681996,0.152345,0.0830541,0.152398,0.0973897,0.152406,0.0982594,0.152528,0.105118,0.150697,0.0866628,0.133973,0.0572207,0.108178,0.0328448,0.0849538,0.0148392,0.0143738,0.000511173,0.00424197,0.000526432,0.000450136,0.000473024,0.000473024,0.000473024,0.000473024,0.000427248,0.000442507,0.000434877,0.000450136,0.000434877,0.000495914,0.000457766
92,0.0017624,0.0015564,0.0125504,0.00751498,0.0330584,0.029091,0.0826116,0.0416567,0.121315,0.0747228,0.145608,0.0965276,0.152314,0.0852437,0.152047,0.0802999,0.150277,0.0727925,0.147492,0.0567935,0.123383,0.0376208,0.126908,0.0318453,0.139115,0.0558093,0.146874,0.0845571,0.152474,0.0999227,0.152413,0.121193,0.152413,0.121743,0.152581,0.128388,0.150712,0.112534,0.133729,0.070519,0.107865,0.0404589,0.0846105,0.0237962,0.0139542,0.000480654,0.00386812,0.000518803,0.000450136,0.000473024,0.000473024,0.000473024,0.000473024,0.000427248,0.000442507,0.000434877,0.000457766,0.000434877,0.000495914,0.000457766
93,0.0017624,0.00160218,0.0130387,0.0111771,0.0337145,0.0356982,0.0842366,0.0529482,0.121949,0.0916066,0.145875,0.119729,0.152528,0.108529,0.152024,0.107743,0.150216,0.0996022,0.147408,0.0719457,0.123208,0.0452502,0.127755,0.0446932,0.139909,0.0742955,0.147172,0.0994344,0.152535,0.118767,0.152436,0.136941,0.152452,0.138215,0.152612,0.140428,0.150689,0.133599,0.133355,0.0870214,0.107445,0.0515292,0.0841603,0.0338519,0.0135499,0.000526432,0.00363161,0.000518803,0.000450136,0.000473024,0.000473024,0.000473024,0.000473024,0.000419619,0.000442507,0.000434877,0.000450136,0.000434877,0.000503544,0.000457766
94,0.00177003,0.00169373,0.013115,0.0166856,0.0338519,0.0475924,0.0845647,0.0685964,0.122155,0.109185,0.146035,0.136575,0.152635,0.133309,0.152177,0.133225,0.150231,0.130662,0.147462,0.100457,0.123284,0.0579073,0.127954,0.0660481,0.140069,0.092629,0.147256,0.118409,0.152558,0.136239,0.15249,0.146401,0.152482,0.147538,0.152673,0.148011,0.150697,0.144273,0.133325,0.100731,0.107354,0.0663838,0.0840306,0.0454485,0.0134507,0.000755314,0.00354768,0.000503544,0.000450136,0.000473024,0.000473024,0.000473024,0.000473024,0.000419619,0.000434877,0.000434877,0.000450136,0.000434877,0.000495914,0.000457766
95,0.00177003,0.00191499,0.0131455,0.0226976,0.0338061,0.0602572,0.0846334,0.0810246,0.122254,0.123795,0.146081,0.145631,0.152612,0.144761,0.152261,0.144143,0.15027,0.141007,0.147576,0.117371,0.123375,0.0719762,0.127992,0.0880895,0.140168,0.111245,0.147302,0.134568,0.152596,0.145951,0.152528,0.150994,0.152535,0.151788,0.152741,0.152017,0.150735,0.14911,0.133462,0.107163,0.107369,0.0728841,0.0840688,0.0510561,0.0134736,0.000999458,0.00347902,0.000503544,0.000450136,0.000473024,0.000473024,0.000473024,0.000473024,0.000419619,0.000434877,0.000427248,0.000450136,0.000434877,0.000503544,0.000457766
96,0.0017624,0.00205232,0.0131684,0.0245286,0.0337832,0.0639043,0.0847783,0.0854955,0.122368,0.129479,0.146127,0.149529,0.152566,0.149156,0.152223,0.148599,0.150376,0.146073,0.147538,0.124268,0.123459,0.0871434,0.128106,0.102143,0.140168,0.125726,0.147363,0.14438,0.152665,0.15014,0.152574,0.15278,0.152604,0.153123,0.152741,0.152673,0.150773,0.150788,0.133515,0.108399,0.107483,0.0732961,0.0841069,0.0509112,0.0134278,0.000999458,0.0034485,0.000503544,0.000450136,0.000465395,0.000473024,0.000473024,0.000473024,0.000419619,0.000434877,0.000427248,0.000450136,0.000427248,0.000495914,0.000450136
97,0.0017624,0.00214387,0.0132981,0.0241624,0.0339663,0.0624545,0.0850301,0.0835652,0.122521,0.131188,0.146295,0.151032,0.152696,0.151643,0.152268,0.151086,0.150399,0.149133,0.147546,0.131242,0.123574,0.0979695,0.128205,0.112755,0.140351,0.135079,0.147393,0.147637,0.152726,0.15165,0.152596,0.152978,0.152665,0.153047,0.152741,0.152635,0.150842,0.151238,0.133462,0.111214,0.107323,0.0759282,0.0841146,0.0549014,0.0133973,0.00152589,0.00334932,0.000503544,0.000450136,0.000457766,0.000473024,0.000473024,0.000473024,0.000427248,0.000434877,0.000434877,0.000450136,0.000434877,0.000503544,0.000457766
98,0.00182343,0.00215913,0.0152207,0.023903,0.0379412,0.0613177,0.0867696,0.082253,0.12349,0.131806,0.147279,0.151521,0.152833,0.152474,0.152223,0.151673,0.150201,0.150147,0.146302,0.13411,0.12288,0.105805,0.130296,0.123871,0.141664,0.142083,0.148225,0.150079,0.15281,0.152452,0.152627,0.152925,0.152734,0.152947,0.152772,0.15252,0.150567,0.151315,0.131036,0.11261,0.104676,0.0768743,0.0820241,0.0571978,0.0119019,0.00195314,0.00249483,0.000495914,0.000450136,0.000450136,0.000473024,0.000465395,0.000473024,0.000434877,0.000442507,0.000442507,0.000450136,0.000442507,0.000495914,0.000473024
99,0.00226595,0.00220491,0.0231096,0.0237886,0.059212,0.0609438,0.0858464,0.081574,0.129357,0.131989,0.151475,0.151742,0.152886,0.152825,0.151437,0.151399,0.149285,0.149835,0.138215,0.135179,0.117447,0.111031,0.137628,0.132562,0.148385,0.145715,0.151696,0.151155,0.152871,0.152795,0.152749,0.152864,0.152795,0.152886,0.152558,0.152505,0.149827,0.151254,0.115723,0.112969,0.0833669,0.0771718,0.0628743,0.0575564,0.00315095,0.0020981,0.000473024,0.000495914,0.000450136,0.000450136,0.000473024,0.000473024,0.000450136,0.000434877,0.000450136,0.000450136,0.000450136,0.000442507,0.000480654,0.000473024
