,X,Y,Z(intensidade)
877,22,-29,-4.04727e-11
878,21,-29,-3.91085e-11
879,20,-29,-3.88811e-11
880,19,-29,-3.95632e-11
881,18,-29,-3.75169e-11
882,17,-29,-3.66074e-11
883,16,-29,-3.50158e-11
884,15,-29,-3.38789e-11
885,14,-29,-3.34242e-11
886,13,-29,-3.13778e-11
887,12,-29,-2.95588e-11
888,11,-29,-3.13778e-11
889,10,-29,-3.13778e-11
890,9,-29,-2.56933e-11
891,8,-29,-2.27375e-11
892,7,-29,-2.43291e-11
893,6,-29,-3.04683e-11
894,5,-29,-3.25147e-11
895,4,-29,-2.88766e-11
896,3,-29,-2.61481e-11
897,2,-29,-2.45565e-11
898,1,-29,-2.43291e-11
899,0,-29,-2.41017e-11
