,X,Y,Z(intensidade)
563,36,-11,1.13688e-12
564,35,-11,-1.22782e-11
565,34,-11,-1.95542e-11
566,33,-11,-2.47838e-11
567,32,-11,-2.75123e-11
568,31,-11,-2.20554e-11
569,30,-11,-1.34151e-11
570,29,-11,-1.59163e-11
571,28,-11,-2.31922e-11
572,27,-11,-2.88766e-11
573,26,-11,-3.00135e-11
574,25,-11,-2.77397e-11
575,24,-11,-2.50112e-11
576,23,-11,-2.38743e-11
577,22,-11,-2.50112e-11
578,21,-11,-2.45565e-11
579,20,-11,-1.97816e-11
580,19,-11,-1.54615e-11
581,18,-11,-1.50068e-11
582,17,-11,-1.38698e-11
583,16,-11,-1.18235e-11
584,15,-11,-1.38698e-11
585,14,-11,-1.4552e-11
586,13,-11,-1.2733e-11
587,12,-11,-1.06866e-11
588,11,-11,-7.04861e-12
589,10,-11,-6.82124e-13
590,9,-11,1.59162e-12
591,8,-11,4.32013e-12
592,7,-11,3.41062e-12
593,6,-11,-4.54751e-13
594,5,-11,-4.32013e-12
595,4,-11,-6.59386e-12
596,3,-11,-9.54975e-12
597,2,-11,-1.20509e-11
598,1,-11,-1.29604e-11
599,0,-11,-1.31877e-11
600,0,-12,-1.4552e-11
601,1,-12,-1.68258e-11
602,2,-12,-1.65984e-11
603,3,-12,-1.56889e-11
604,4,-12,-1.38698e-11
605,5,-12,-1.36425e-11
606,6,-12,-1.20509e-11
607,7,-12,-1.06866e-11
608,8,-12,-9.32238e-12
609,9,-12,-8.18551e-12
610,10,-12,-7.50339e-12
611,11,-12,-3.86538e-12
612,12,-12,-4.09275e-12
613,13,-12,-2.50112e-12
614,14,-12,-5.00225e-12
615,15,-12,-1.0914e-11
616,16,-12,-1.4552e-11
617,17,-12,-1.819e-11
618,18,-12,-1.84174e-11
619,19,-12,-1.31877e-11
620,20,-12,-1.38698e-11
621,21,-12,-1.54615e-11
622,22,-12,-1.47794e-11
623,23,-12,-1.75079e-11
624,24,-12,-2.22827e-11
625,25,-12,-2.38743e-11
626,26,-12,-2.20554e-11
627,27,-12,-2.13732e-11
628,28,-12,-2.59207e-11
629,29,-12,-2.86492e-11
630,30,-12,-2.70576e-11
631,31,-12,-1.95542e-11
632,32,-12,-1.18235e-11
633,33,-12,-8.64026e-12
634,34,-12,-1.95542e-11
635,35,-12,-2.81944e-11
636,36,-12,-2.50112e-11
637,37,-12,-2.11459e-11
638,38,-12,-1.38698e-11
639,39,-12,-1.819e-12
640,40,-12,1.97816e-11
641,41,-12,6.38924e-11
642,42,-12,1.80308e-10
643,43,-12,4.81126e-10
644,44,-12,1.02387e-09
645,45,-12,1.5682e-09
646,46,-12,1.72896e-09
647,47,-12,1.80308e-09
648,48,-12,1.84264e-09
649,49,-12,1.84856e-09
650,49,-13,1.84423e-09
651,48,-13,1.84765e-09
652,47,-13,1.84082e-09
653,46,-13,1.84219e-09
654,45,-13,1.84696e-09
655,44,-13,1.80899e-09
656,43,-13,1.73009e-09
657,42,-13,1.59162e-09
658,41,-13,1.19645e-09
659,40,-13,5.90948e-10
660,39,-13,2.44656e-10
661,38,-13,8.52656e-11
662,37,-13,2.91041e-11
663,36,-13,1.819e-12
664,35,-13,-1.25056e-11
665,34,-13,-1.88721e-11
666,33,-13,-2.43291e-11
667,32,-13,-2.7285e-11
668,31,-13,-1.65984e-11
669,30,-13,-7.04861e-12
670,29,-13,-8.18551e-12
671,28,-13,-1.79626e-11
672,27,-13,-2.34196e-11
673,26,-13,-2.3647e-11
674,25,-13,-2.13732e-11
675,24,-13,-1.819e-11
676,23,-13,-1.70531e-11
677,22,-13,-2.09185e-11
678,21,-13,-1.90995e-11
679,20,-13,-1.36425e-11
680,19,-13,-9.32238e-12
681,18,-13,-9.32238e-12
682,17,-13,-1.15961e-11
683,16,-13,-1.31877e-11
684,15,-13,-1.88721e-11
685,14,-13,-2.20554e-11
686,13,-13,-2.04637e-11
687,12,-13,-1.38698e-11
688,11,-13,-9.095e-12
689,10,-13,-4.77487e-12
690,9,-13,-5.00225e-12
691,8,-13,-7.04861e-12
692,7,-13,-1.11414e-11
693,6,-13,-1.06866e-11
694,5,-13,-1.20509e-11
695,4,-13,-1.31877e-11
696,3,-13,-1.34151e-11
697,2,-13,-1.50068e-11
698,1,-13,-1.6371e-11
699,0,-13,-1.65984e-11
700,0,-14,-1.84174e-11
701,1,-14,-2.0009e-11
702,2,-14,-2.13732e-11
703,3,-14,-1.97816e-11
704,4,-14,-1.97816e-11
705,5,-14,-1.819e-11
706,6,-14,-1.70531e-11
707,7,-14,-1.56889e-11
708,8,-14,-1.56889e-11
709,9,-14,-1.56889e-11
710,10,-14,-1.38698e-11
711,11,-14,-1.06866e-11
712,12,-14,-7.27601e-12
713,13,-14,-5.68437e-12
714,14,-14,-7.27601e-12
715,15,-14,-1.29604e-11
716,16,-14,-1.77353e-11
717,17,-14,-2.29649e-11
718,18,-14,-2.06911e-11
719,19,-14,-1.06866e-11
720,20,-14,-7.27601e-12
721,21,-14,-5.00225e-12
722,22,-14,-3.86538e-12
723,23,-14,-4.5475e-12
724,24,-14,-1.6371e-11
725,25,-14,-1.75079e-11
726,26,-14,-1.13687e-11
727,27,-14,-1.25056e-11
728,28,-14,-1.75079e-11
729,29,-14,-1.88721e-11
730,30,-14,-1.95542e-11
731,31,-14,-1.43246e-11
732,32,-14,-6.82124e-12
733,33,-14,-3.86538e-12
734,34,-14,-1.38698e-11
735,35,-14,-2.66028e-11
736,36,-14,-2.63755e-11
737,37,-14,-2.13732e-11
738,38,-14,-1.56889e-11
739,39,-14,-3.18325e-12
740,40,-14,2.3647e-11
741,41,-14,7.52611e-11
742,42,-14,2.18962e-10
743,43,-14,5.52749e-10
744,44,-14,1.07799e-09
745,45,-14,1.58389e-09
746,46,-14,1.72941e-09
747,47,-14,1.81081e-09
748,48,-14,1.84287e-09
749,49,-14,1.84901e-09
750,49,-15,1.84514e-09
751,48,-15,1.84037e-09
752,47,-15,1.84537e-09
753,46,-15,1.84355e-09
754,45,-15,1.84605e-09
755,44,-15,1.80649e-09
756,43,-15,1.73487e-09
757,42,-15,1.59276e-09
758,41,-15,1.21987e-09
759,40,-15,6.13003e-10
760,39,-15,2.57844e-10
761,38,-15,8.73119e-11
762,37,-15,2.66028e-11
763,36,-15,-4.09275e-12
764,35,-15,-1.88721e-11
765,34,-15,-2.45565e-11
766,33,-15,-3.02409e-11
767,32,-15,-2.84218e-11
768,31,-15,-1.20509e-11
769,30,-15,-5.22962e-12
770,29,-15,-8.41288e-12
771,28,-15,-1.47794e-11
772,27,-15,-1.75079e-11
773,26,-15,-1.6371e-11
774,25,-15,-1.2733e-11
775,24,-15,-9.54975e-12
776,23,-15,-7.95813e-12
777,22,-15,-1.31877e-11
778,21,-15,-1.11414e-11
779,20,-15,-3.18325e-12
780,19,-15,-2.04638e-12
781,18,-15,-4.5475e-12
782,17,-15,-5.22962e-12
783,16,-15,-6.36649e-12
784,15,-15,-1.70531e-11
785,14,-15,-2.20554e-11
786,13,-15,-1.90995e-11
787,12,-15,-1.4552e-11
788,11,-15,-9.54975e-12
789,10,-15,-7.04861e-12
