,X,Y,Z(intensidade)
641,41,-6,0.000320436
642,42,-6,0.000320436
643,43,-6,0.000328066
644,44,-6,0.000335695
645,45,-6,0.000335695
646,46,-6,0.000343325
647,47,-6,0.000343325
648,48,-6,0.000350954
649,49,-6,0.000350954
650,50,-6,0.000358583
651,51,-6,0.000358583
652,52,-6,0.000358583
653,53,-6,0.000366213
654,54,-6,0.000366213
655,55,-6,0.000373842
656,56,-6,0.000373842
657,57,-6,0.000373842
658,58,-6,0.000373842
659,59,-6,0.000381472
660,60,-6,0.000381472
661,61,-6,0.000381472
662,62,-6,0.000389101
663,63,-6,0.00039673
664,64,-6,0.00039673
665,65,-6,0.00040436
666,66,-6,0.00039673
667,67,-6,0.000389101
668,68,-6,0.000389101
669,69,-6,0.000389101
670,70,-6,0.00039673
671,71,-6,0.00040436
672,72,-6,0.000411989
673,73,-6,0.000419619
674,74,-6,0.000419619
675,75,-6,0.000419619
676,76,-6,0.000419619
677,77,-6,0.000419619
678,78,-6,0.000419619
679,79,-6,0.000419619
680,80,-6,0.000427248
681,81,-6,0.000427248
682,82,-6,0.000427248
683,83,-6,0.000427248
684,84,-6,0.000427248
685,85,-6,0.000419619
686,86,-6,0.000419619
687,87,-6,0.000419619
688,88,-6,0.000419619
689,89,-6,0.000427248
690,90,-6,0.000419619
691,91,-6,0.000427248
692,92,-6,0.000427248
693,93,-6,0.000419619
694,94,-6,0.000419619
695,95,-6,0.000419619
696,96,-6,0.000419619
697,97,-6,0.000427248
698,98,-6,0.000434877
699,99,-6,0.000434877
700,99,-7,0.000450136
701,98,-7,0.000473024
702,97,-7,0.000473024
703,96,-7,0.000473024
704,95,-7,0.000473024
705,94,-7,0.000473024
706,93,-7,0.000473024
707,92,-7,0.000473024
708,91,-7,0.000473024
709,90,-7,0.000465395
710,89,-7,0.000465395
711,88,-7,0.000457766
712,87,-7,0.000457766
713,86,-7,0.000465395
714,85,-7,0.000465395
715,84,-7,0.000465395
716,83,-7,0.000457766
717,82,-7,0.000465395
718,81,-7,0.000457766
719,80,-7,0.000442507
720,79,-7,0.000442507
721,78,-7,0.000442507
722,77,-7,0.000450136
723,76,-7,0.000473024
724,75,-7,0.000473024
725,74,-7,0.000473024
726,73,-7,0.000465395
727,72,-7,0.000450136
728,71,-7,0.000442507
729,70,-7,0.000442507
730,69,-7,0.000450136
731,68,-7,0.000457766
732,67,-7,0.000457766
733,66,-7,0.000457766
734,65,-7,0.000442507
735,64,-7,0.000427248
736,63,-7,0.000419619
737,62,-7,0.000419619
738,61,-7,0.000419619
739,60,-7,0.000427248
740,59,-7,0.000442507
741,58,-7,0.000434877
742,57,-7,0.000442507
743,56,-7,0.000434877
744,55,-7,0.000419619
745,54,-7,0.000419619
746,53,-7,0.000419619
747,52,-7,0.000419619
748,51,-7,0.000419619
749,50,-7,0.000427248
750,49,-7,0.000419619
751,48,-7,0.000419619
752,47,-7,0.000411989
753,46,-7,0.00040436
754,45,-7,0.00040436
755,44,-7,0.00039673
756,43,-7,0.00039673
757,42,-7,0.00039673
758,41,-7,0.000389101
759,40,-7,0.000389101
760,39,-7,0.000389101
761,38,-7,0.000381472
762,37,-7,0.000381472
763,36,-7,0.000373842
764,35,-7,0.000366213
765,34,-7,0.000366213
766,33,-7,0.000366213
767,32,-7,0.000358583
768,31,-7,0.000350954
769,30,-7,0.000350954
770,29,-7,0.000335695
771,28,-7,0.000320436
772,27,-7,0.000312807
773,26,-7,0.000305178
774,25,-7,0.000289919
775,24,-7,0.000282289
776,23,-7,0.000267031
777,22,-7,0.000259401
778,21,-7,0.000244142
779,20,-7,0.000221253
780,19,-7,0.000205995
781,18,-7,0.000190736
782,17,-7,0.000160218
783,16,-7,0.00013733
784,15,-7,0.000122071
785,14,-7,9.91826e-05
786,13,-7,6.8665e-05
787,12,-7,5.3406e-05
788,11,-7,7.62944e-05
789,10,-7,9.15532e-05
790,9,-7,0.000106812
791,8,-7,0.00013733
792,7,-7,0.000144959
793,6,-7,0.000144959
794,5,-7,0.000144959
795,4,-7,0.00013733
796,3,-7,0.00013733
797,2,-7,0.000129701
798,1,-7,0.000122071
799,0,-7,0.000114441
800,0,-8,0.000114441
801,1,-8,0.000122071
802,2,-8,0.000122071
803,3,-8,0.000122071
804,4,-8,0.000122071
805,5,-8,0.000122071
806,6,-8,0.000122071
807,7,-8,0.000129701
808,8,-8,0.00013733
809,9,-8,0.000144959
810,10,-8,0.000144959
811,11,-8,0.000152589
812,12,-8,0.000152589
813,13,-8,0.000152589
814,14,-8,0.000144959
815,15,-8,0.000122071
816,16,-8,9.91826e-05
817,17,-8,6.10356e-05
818,18,-8,1.52589e-05
819,19,-8,7.62945e-06
820,20,-8,4.57766e-05
821,21,-8,4.57766e-05
822,22,-8,6.8665e-05
823,23,-8,0.000114441
824,24,-8,0.000152589
825,25,-8,0.000183106
826,26,-8,0.000213624
827,27,-8,0.000251772
828,28,-8,0.000267031
829,29,-8,0.000297548
830,30,-8,0.000312807
831,31,-8,0.000328066
832,32,-8,0.000343325
833,33,-8,0.000350954
834,34,-8,0.000358583
835,35,-8,0.000366213
836,36,-8,0.000381472
837,37,-8,0.000389101
838,38,-8,0.00039673
839,39,-8,0.00040436
840,40,-8,0.00040436
841,41,-8,0.000411989
842,42,-8,0.000411989
843,43,-8,0.000411989
844,44,-8,0.000419619
845,45,-8,0.000419619
846,46,-8,0.000427248
847,47,-8,0.000427248
848,48,-8,0.000434877
849,49,-8,0.000434877
850,50,-8,0.000434877
851,51,-8,0.000434877
852,52,-8,0.000442507
853,53,-8,0.000450136
854,54,-8,0.000450136
855,55,-8,0.000457766
856,56,-8,0.000465395
857,57,-8,0.000465395
858,58,-8,0.000465395
859,59,-8,0.000465395
860,60,-8,0.000473024
861,61,-8,0.000473024
862,62,-8,0.000473024
863,63,-8,0.000473024
864,64,-8,0.000480654
865,65,-8,0.000480654
866,66,-8,0.000473024
867,67,-8,0.000473024
868,68,-8,0.000473024
869,69,-8,0.000473024
870,70,-8,0.000473024
871,71,-8,0.000480654
872,72,-8,0.000488285
873,73,-8,0.000488285
874,74,-8,0.000488285
875,75,-8,0.000488285
876,76,-8,0.000488285
877,77,-8,0.000488285
878,78,-8,0.000495914
879,79,-8,0.000495914
880,80,-8,0.000503544
881,81,-8,0.000503544
882,82,-8,0.000503544
883,83,-8,0.000495914
884,84,-8,0.000495914
885,85,-8,0.000488285
886,86,-8,0.000488285
887,87,-8,0.000480654
888,88,-8,0.000480654
889,89,-8,0.000480654
890,90,-8,0.000480654
891,91,-8,0.000473024
892,92,-8,0.000473024
893,93,-8,0.000473024
894,94,-8,0.000473024
895,95,-8,0.000473024
896,96,-8,0.000473024
897,97,-8,0.000473024
898,98,-8,0.000465395
899,99,-8,0.000473024
900,99,-9,0.000473024
901,98,-9,0.000473024
902,97,-9,0.000473024
903,96,-9,0.000473024
904,95,-9,0.000473024
905,94,-9,0.000473024
906,93,-9,0.000473024
907,92,-9,0.000473024
908,91,-9,0.000473024
909,90,-9,0.000473024
910,89,-9,0.000465395
911,88,-9,0.000473024
912,87,-9,0.000473024
913,86,-9,0.000473024
914,85,-9,0.000473024
915,84,-9,0.000480654
916,83,-9,0.000473024
917,82,-9,0.000480654
918,81,-9,0.000473024
919,80,-9,0.000473024
920,79,-9,0.000473024
921,78,-9,0.000473024
922,77,-9,0.000473024
923,76,-9,0.000488285
924,75,-9,0.000488285
925,74,-9,0.000495914
926,73,-9,0.000488285
927,72,-9,0.000473024
928,71,-9,0.000473024
929,70,-9,0.000473024
930,69,-9,0.000473024
931,68,-9,0.000488285
932,67,-9,0.000488285
933,66,-9,0.000480654
934,65,-9,0.000473024
935,64,-9,0.000465395
936,63,-9,0.000457766
937,62,-9,0.000457766
938,61,-9,0.000450136
939,60,-9,0.000465395
940,59,-9,0.000473024
941,58,-9,0.000473024
942,57,-9,0.000473024
943,56,-9,0.000473024
944,55,-9,0.000457766
945,54,-9,0.000457766
946,53,-9,0.000457766
947,52,-9,0.000457766
948,51,-9,0.000465395
949,50,-9,0.000465395
950,49,-9,0.000465395
951,48,-9,0.000457766
952,47,-9,0.000450136
953,46,-9,0.000442507
954,45,-9,0.000434877
955,44,-9,0.000427248
956,43,-9,0.000427248
957,42,-9,0.000427248
958,41,-9,0.000427248
959,40,-9,0.000427248
960,39,-9,0.000419619
961,38,-9,0.000419619
962,37,-9,0.000419619
963,36,-9,0.000411989
964,35,-9,0.000411989
965,34,-9,0.000411989
966,33,-9,0.00040436
967,32,-9,0.00039673
968,31,-9,0.00039673
969,30,-9,0.000389101
970,29,-9,0.000373842
971,28,-9,0.000366213
972,27,-9,0.000358583
973,26,-9,0.000350954
974,25,-9,0.000343325
975,24,-9,0.000328066
976,23,-9,0.000320436
977,22,-9,0.000312807
978,21,-9,0.000289919
979,20,-9,0.000259401
980,19,-9,0.000228883
981,18,-9,0.000198365
982,17,-9,0.000175477
983,16,-9,0.000144959
984,15,-9,0.000106812
985,14,-9,6.8665e-05
986,13,-9,6.10356e-05
987,12,-9,3.81472e-05
988,11,-9,1.52589e-05
989,10,-9,4.57766e-05
990,9,-9,9.15532e-05
991,8,-9,0.000122071
992,7,-9,0.000152589
993,6,-9,0.000152589
994,5,-9,0.000152589
995,4,-9,0.000152589
996,3,-9,0.000152589
997,2,-9,0.000152589
998,1,-9,0.000144959
999,0,-9,0.00013733
1000,0,-10,0.000129701
1001,1,-10,0.00013733
1002,2,-10,0.00013733
1003,3,-10,0.00013733
1004,4,-10,0.00013733
1005,5,-10,0.00013733
1006,6,-10,0.00013733
1007,7,-10,0.000152589
1008,8,-10,0.000152589
1009,9,-10,0.000160218
1010,10,-10,0.000160218
1011,11,-10,0.000160218
1012,12,-10,0.000160218
1013,13,-10,0.000152589
1014,14,-10,0.000129701
1015,15,-10,4.57766e-05
1016,16,-10,-5.3406e-05
1017,17,-10,-0.000106812
1018,18,-10,-9.91826e-05
1019,19,-10,-5.3406e-05
1020,20,-10,-1.52589e-05
1021,21,-10,2.28883e-05
1022,22,-10,4.57766e-05
1023,23,-10,9.15532e-05
1024,24,-10,0.00013733
1025,25,-10,0.000190736
1026,26,-10,0.000244142
1027,27,-10,0.000282289
1028,28,-10,0.000312807
1029,29,-10,0.000335695
1030,30,-10,0.000358583
1031,31,-10,0.000366213
1032,32,-10,0.000381472
1033,33,-10,0.00039673
1034,34,-10,0.00040436
1035,35,-10,0.000419619
1036,36,-10,0.000419619
1037,37,-10,0.000427248
1038,38,-10,0.000434877
1039,39,-10,0.000442507
1040,40,-10,0.000442507
1041,41,-10,0.000442507
1042,42,-10,0.000450136
1043,43,-10,0.000450136
1044,44,-10,0.000457766
1045,45,-10,0.000465395
1046,46,-10,0.000465395
1047,47,-10,0.000473024
1048,48,-10,0.000473024
1049,49,-10,0.000473024
1050,50,-10,0.000473024
1051,51,-10,0.000473024
1052,52,-10,0.000473024
1053,53,-10,0.000473024
1054,54,-10,0.000480654
1055,55,-10,0.000480654
1056,56,-10,0.000480654
1057,57,-10,0.000488285
1058,58,-10,0.000488285
1059,59,-10,0.000488285
1060,60,-10,0.000495914
1061,61,-10,0.000495914
1062,62,-10,0.000503544
